,createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,createdAtDate,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,creator_address
1277,13573785,1636347185,0x12413d7b5d3587c9d368033d5efc9bcc26af75f6,1.42786e-08,1e-18,2e-18,9.43419e-15,0.0,49,1.42786e-08,,18,0x6ddfe063180b68ffb73f05e514e2dd4dcca0c90f,Lorde Edge,LORDEEDGE,1.42786e-08,49,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x6ddfe063180b68ffb73f05e514e2dd4dcca0c90f,Lorde Edge,LORDEEDGE,1.42786e-08,49,
1278,13573699,1636346274,0x0511445bbb74be955f1201adfdf5597590765b9f,5.22076e-08,1e-18,1e-18,4.71874e-15,0.0,23,5.22076e-08,,18,0xbea77c06073f6651d646712c85964d9e20bb346d,Tomy Inu,TOMY,5.22076e-08,23,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xbea77c06073f6651d646712c85964d9e20bb346d,Tomy Inu,TOMY,5.22076e-08,23,
1279,13573542,1636344208,0x3eb9b098584ef1bea05174450700e5e074af4b1f,127827643.9,55.08920166,110.1784033,476334.0986,2.575694212,1749,127827643.9,,9,0x99342b1a141aa3a02e04afb496562037fdf8e655,Psyduck Inu,Psyduck,127827643.9,1749,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x99342b1a141aa3a02e04afb496562037fdf8e655,Psyduck Inu,Psyduck,127827643.9,1749,
1280,13573500,1636343333,0x5b1fc9988af60310c074870b6d597755b70f4b46,3.2642e-05,3.2e-17,6.4e-17,3.02096e-13,0.0,18,3.2642e-05,,9,0x1a6cae3f9512b32cd4ccdf9b23a9afbf041571fa,CHOCOBO INU,CHOCOBO INU,3.2642e-05,18,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x1a6cae3f9512b32cd4ccdf9b23a9afbf041571fa,CHOCOBO INU,CHOCOBO INU,3.2642e-05,18,
1281,13573341,1636340891,0xa7ce768a65dc191cfacee8ef3d8c36df0cb47c83,5.061208864,492187000000000.0,10.12241773,47318.049,1568.85,142,492187000000000.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xdce941793683ab07b82c9dbbfe458725b817c0ff,Borzoi Inu,BORZOI,492187000000000.0,142,9,0xdce941793683ab07b82c9dbbfe458725b817c0ff,Borzoi Inu,BORZOI,492187000000000.0,142,
1282,13573279,1636339970,0x5cda417fc1b3a9d52b204c2b37911949f0aab99d,9.439e-06,1.08e-16,2.16e-16,9.94038e-13,0.0,93,9.439e-06,,9,0x1e873b01f6c79252606f477cf56d8cdd90a777d4,Defi Ape,$DefiApe,9.439e-06,93,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x1e873b01f6c79252606f477cf56d8cdd90a777d4,Defi Ape,$DefiApe,9.439e-06,93,
1283,13573235,1636339380,0x4f8e14f9f1dba7142493874504a37ceb2d085de1,2.29717e-08,1e-18,2e-18,9.40657e-15,0.0,21,2.29717e-08,,18,0xa81c839c4a836fd61979ae9816c52ba5ff8744c1,Hura Inu,HURA,2.29717e-08,21,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xa81c839c4a836fd61979ae9816c52ba5ff8744c1,Hura Inu,HURA,2.29717e-08,21,
1284,13573091,1636337326,0x2ce4fe375b6b8fd7d01209498effe21d1e80fc46,523886000000.0,5.25605051,10.51210102,50193.47665,51.96152423,236,523886000000.0,,9,0xb74065ba0a39e2b77c0b1ef290ccdf6ddfbfa5dc,Mekaverse,MEKAVERSE,523886000000.0,236,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xb74065ba0a39e2b77c0b1ef290ccdf6ddfbfa5dc,Mekaverse,MEKAVERSE,523886000000.0,236,
1285,13573047,1636336735,0x7912deb280652e108e1098bd3bbc5cb055674db7,0.008042005,1.8007e+17,0.016084011,76.0799675,1200.0,28,1.8007e+17,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xc1a001fa6eb8bef2c9bb7a006d51681a231beefc,Kai Inu Project,KAIINU,1.8007e+17,28,9,0xc1a001fa6eb8bef2c9bb7a006d51681a231beefc,Kai Inu Project,KAIINU,1.8007e+17,28,
1286,13573026,1636336443,0x511bc75c4ff80d7729bb54c13662d96106896709,0.003813648,1e-18,2e-18,9.41485e-15,0.0,91,0.003813648,,9,0x69d81296a3ef471c160e6ad40e99f3656df870db,Baku Inu,BAKU,0.003813648,91,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x69d81296a3ef471c160e6ad40e99f3656df870db,Baku Inu,BAKU,0.003813648,91,
1287,13572875,1636334642,0x45a7af9a6ec39afe3423d8505f249d20946f18d7,1.9787e-05,5.1e-17,1.02e-16,4.91558e-13,0.0,7,1.9787e-05,,9,0x9da0c387f2b5b98419c25a0f0b6311f4d4544b04,Cephus,CEPHUS,1.9787e-05,7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x9da0c387f2b5b98419c25a0f0b6311f4d4544b04,Cephus,CEPHUS,1.9787e-05,7,
1288,13572822,1636333874,0x42044762672478a33bb9d67037dbdfadf4428a53,46956244.98,2.843145586,5.686291173,26892.94313,0.360555128,188,46956244.98,,9,0x82799df8a3afb78ef811c14968256a8c19de18db,TESLA INU,TESLAINU,46956244.98,188,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x82799df8a3afb78ef811c14968256a8c19de18db,TESLA INU,TESLAINU,46956244.98,188,
1289,13572776,1636333456,0xc11de9c398f61d5f8789a39c3ff5f8120074ecf0,1.9e-08,5.4581e-14,1.09162e-13,5.22734e-10,0.0,55,1.9e-08,,9,0xbbd337208a57f536c2f22d5990c4e1e9b47d1348,blastoise,blastoise,1.9e-08,55,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xbbd337208a57f536c2f22d5990c4e1e9b47d1348,blastoise,blastoise,1.9e-08,55,
1290,13572734,1636332838,0xed03ace39c8fab455e0bd974b638b587a80c31c1,0.000114034,0.013,0.013,61.03371682,0.0,64,0.000114034,,9,0x3202e555cc5de627ccf8a5668d10aefc97d41e90,Baku Inu,BAKU,0.000114034,64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x3202e555cc5de627ccf8a5668d10aefc97d41e90,Baku Inu,BAKU,0.000114034,64,
1291,13572722,1636332577,0x2fb70e38b409df33233c7a7ab010a2848a59b349,35.5243723,33835382444.0,71.04874459,306093.087,30.07528243,8214,33835382444.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xcf58b4e4863c0d085bd1c65b3f2932e261547fab,Lorde Edge,EDGELON,33835382444.0,8214,9,0xcf58b4e4863c0d085bd1c65b3f2932e261547fab,Lorde Edge,EDGELON,33835382444.0,8214,
1292,13572689,1636332069,0xc8f06114cedf118c9ddeeaac04b93664e4f30a70,6e-06,1.74922e-13,3.49844e-13,1.62201e-09,0.0,49,6e-06,,6,0x6a12948b92fd62f53f610b1b6ae1ea07064be68c,Yoriichi,YORIICHI,6e-06,49,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,6,0x6a12948b92fd62f53f610b1b6ae1ea07064be68c,Yoriichi,YORIICHI,6e-06,49,
1293,13572678,1636331951,0xc2be8e3ebcf81f868546c955ceef6e09102d2624,1.9e-17,5.6459e-05,3.8e-17,1.78787e-13,0.0,20,5.6459e-05,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xed2cdc2f1b9d3f1de0a55e6babe031677facbee7,FUCK TRAVIS SCOTT,FUCK TRAVIS SCOTT,5.6459e-05,20,9,0xed2cdc2f1b9d3f1de0a55e6babe031677facbee7,FUCK TRAVIS SCOTT,FUCK TRAVIS SCOTT,5.6459e-05,20,
1294,13572625,1636331336,0xa2d956601dbac64ba16b1adfb65e15eaec1b6ac6,1.39e-07,7.384e-15,1.4768e-14,6.84816e-11,0.0,29,1.39e-07,,9,0x26f6206a38852df99caf9bdbb03bae32ad1b6484,Kaido,KAIDO,1.39e-07,29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x26f6206a38852df99caf9bdbb03bae32ad1b6484,Kaido,KAIDO,1.39e-07,29,
1295,13572530,1636330209,0xa54205f3832ebc5855d8ff1d689f25ef441b0de8,1.53948e-08,1e-18,2e-18,9.46715e-15,0.0,12,1.53948e-08,,18,0xaa8f23d50b24f8dcb1b67b192651a7a82a75a92d, TESLAQUILA  ,TESLAQUILA INU,1.53948e-08,12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xaa8f23d50b24f8dcb1b67b192651a7a82a75a92d, TESLAQUILA  ,TESLAQUILA INU,1.53948e-08,12,
1296,13572512,1636329945,0x500bf2a766b185a1a4fe840727a367e5ca81fdc0,10.3968145,9.63412e+17,20.79362899,97776.98511,100000.0,13,9.63412e+17,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xc0425a727668296903d07d575559e6772a3127ec,pp,pp,9.63412e+17,13,9,0xc0425a727668296903d07d575559e6772a3127ec,pp,pp,9.63412e+17,13,
1297,13572443,1636328987,0xf671ac955b92abd7b4d89e99369a63ee0346b5f4,328112000000.0,24.49088756,48.98177511,231628.6471,89.0874442,76,328112000000.0,,9,0xb7abef97629f31954d4e6176a687722b8424f8d2,Tetsu Inu,TETSU,328112000000.0,76,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xb7abef97629f31954d4e6176a687722b8424f8d2,Tetsu Inu,TETSU,328112000000.0,76,
1298,13572433,1636328788,0x63b184c9f395bde8f3a7ea1ef20d47db83fd3582,615060000000.0,4.773567679,9.547135358,43935.25857,52.48906592,384,615060000000.0,,9,0xb4918585fac8bf350884f2b0bd7cadfba88626e8,TESLAQUILA,TESLAQUILA,615060000000.0,384,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xb4918585fac8bf350884f2b0bd7cadfba88626e8,TESLAQUILA,TESLAQUILA,615060000000.0,384,
1299,13572383,1636328139,0xd58e787fd373b130156645812db6aef6e483c395,0.018537,5.4e-17,1.08e-16,5.16082e-13,0.0,9,0.018537,,6,0x9ead5bfe06c7c383f53ead3d8b0379f1636d1957,KUBO INU,KUBO,0.018537,9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,6,0x9ead5bfe06c7c383f53ead3d8b0379f1636d1957,KUBO INU,KUBO,0.018537,9,
1300,13572362,1636327834,0x99d249a29b23ea438d3533e3c75f1dbbbe28e28e,3.802778958,553443000000.0,7.605557917,35507.11382,44.01627764,670,553443000000.0,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xc22d24f6f39cb1af1093f43a4a44e9f3efa95044,Blue Eyes White Inu,BLEWINU,553443000000.0,670,9,0xc22d24f6f39cb1af1093f43a4a44e9f3efa95044,Blue Eyes White Inu,BLEWINU,553443000000.0,670,
1301,13572335,1636327465,0xe733aa70daf1a6ab57bfbe3b87834e33cc28ccac,5.5145e-05,1.9e-17,3.8e-17,1.74923e-13,0.0,26,5.5145e-05,,9,0x2205246cdf54d2e652475c072483e38dd50f777f,HADOUKEN INU,HADOUKEN INU,5.5145e-05,26,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x2205246cdf54d2e652475c072483e38dd50f777f,HADOUKEN INU,HADOUKEN INU,5.5145e-05,26,
1302,13572278,1636326660,0xd527d99b26cb6323166266cb9bae123f9ad289a4,1e-18,3.17733e-09,2e-18,9.49025e-15,0.0,20,3.17733e-09,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xc57730a5f7acc958320d55cb4c90209d2fde4a55,YOLO for META,yMETA,3.17733e-09,20,18,0xc57730a5f7acc958320d55cb4c90209d2fde4a55,YOLO for META,yMETA,3.17733e-09,20,
1303,13572225,1636325902,0xddb2550681b75c6705479b8d682825d39a056f5f,1e-09,0.244269,0.244269,1149.420963,0.0,93,1e-09,,9,0x7a2d3d66106c36c93f2a0b21ce8b116d096cdec8,Katarina,Kata,1e-09,93,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x7a2d3d66106c36c93f2a0b21ce8b116d096cdec8,Katarina,Kata,1e-09,93,
1304,13572084,1636324049,0x4d5019a1bbb705fc8283d110a8bed4b6b4db7b96,1.4e-17,0.000148445,2.8e-17,1.31221e-13,0.0,452,0.000148445,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xfbb05b537ccab45eab83ef72cc46db9d310f7d08,META SCORPIO,METCO,0.000148445,452,9,0xfbb05b537ccab45eab83ef72cc46db9d310f7d08,META SCORPIO,METCO,0.000148445,452,
1305,13571957,1636322179,0x75093da82bfa30913f72e7492e50ba7016515f88,2e-18,0.000621799,4e-18,1.84583e-14,0.0,17,0.000621799,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xd828236ff7692ac81d0593146bb3fdfca1d0577f,Koochie Inu,KOO,0.000621799,17,9,0xd828236ff7692ac81d0593146bb3fdfca1d0577f,Koochie Inu,KOO,0.000621799,17,
1306,13571935,1636321954,0x2da0250845aaac3a4040d88e7254b408a4678852,133077000000000.0,8.051951668,16.10390334,74359.17945,1002.465329,1054,133077000000000.0,,9,0x8df23bbb1767dbf171e4c74e4895a1bc87ba2590,KOOCHIE INU,KOO,133077000000000.0,1054,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x8df23bbb1767dbf171e4c74e4895a1bc87ba2590,KOOCHIE INU,KOO,133077000000000.0,1054,
1307,13571934,1636321946,0x7f5efeafc289d8b99b3fe25860badae6fb3f62d4,112784000000.0,15.30246967,30.60493935,131984.5153,39.73568529,1195,112784000000.0,,9,0x01d5609df23dee77fe8db8e03c66be11dca7d21b,Mittens,MITTEN,112784000000.0,1195,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x01d5609df23dee77fe8db8e03c66be11dca7d21b,Mittens,MITTEN,112784000000.0,1195,
1308,13571852,1636320670,0x16b2dfe0bafc8bdf0b624440a19827350b4d67bc,2.206654711,79508.76295,4.413309423,19140.55032,417.4482697,11,79508.76295,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xf51880225e28441bd6eeccea9d8b23a80c5953f1,Exotic Metaverse,EXOTIC,79508.76295,11,18,0xf51880225e28441bd6eeccea9d8b23a80c5953f1,Exotic Metaverse,EXOTIC,79508.76295,11,
1309,13571846,1636320564,0xb8d793221a4844bfa21f9855ff889a4084e2c5f1,1e-18,0.009722406,2e-18,9.23932e-15,0.0,56,0.009722406,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xe89092c0edabfafbf1ebe1884eafd8a8ceac9fbe,Capitalist Polygon,CPN,0.009722406,56,9,0xe89092c0edabfafbf1ebe1884eafd8a8ceac9fbe,Capitalist Polygon,CPN,0.009722406,56,
1310,13571827,1636320339,0x65be127af4bacddd0a6f0d3aa2c903988f6235be,5527354.962,2.844540929,5.689081858,27167.75791,0.122474487,374,5527354.962,,9,0x66cedfcb4072fc9d68d67078a388324d77cc0e36,CEZAR INU,CEZAR,5527354.962,374,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x66cedfcb4072fc9d68d67078a388324d77cc0e36,CEZAR INU,CEZAR,5527354.962,374,
1311,13571780,1636319768,0x7ed5c43fd255bcd572e488c38a816674c92bafc4,0.007950966,8.87403e+16,0.007950966,37.51846631,836.6600265,50,8.87403e+16,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xd3d6086748eba5fec9c9a7bbcac888b7991ccbe7,FiSHIBA,FISHIBA,8.87403e+16,50,9,0xd3d6086748eba5fec9c9a7bbcac888b7991ccbe7,FiSHIBA,FISHIBA,8.87403e+16,50,
1312,13571767,1636319628,0xdc2a72323123d697502f202f9a3b8ddcd6c97215,1.7848e-08,1e-18,2e-18,9.22188e-15,0.0,20,1.7848e-08,,18,0xad1fed2103013380ceb3bbe839e6568c7ca840d3,Matsuko Inu,SUKOINU,1.7848e-08,20,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xad1fed2103013380ceb3bbe839e6568c7ca840d3,Matsuko Inu,SUKOINU,1.7848e-08,20,
1313,13571626,1636318043,0xa2345e6050528c7180cc5c813e24e9af027e320b,0.004413646,1e-18,2e-18,9.21654e-15,0.0,117,0.004413646,,9,0xa98874616c8b4454b7b553b8e7ee8a977aad9946,Blue Origin Inu,BOI,0.004413646,117,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xa98874616c8b4454b7b553b8e7ee8a977aad9946,Blue Origin Inu,BOI,0.004413646,117,
1314,13571515,1636316681,0xe1b853c703ff8736e0416e5325b3dca330689b36,1e-18,0.2,0.2,968.7732431,0.0,35,1e-18,,18,0xab24db871e56e34c2449819f668876e269be836f, Koochie Inu ,KOO ,1e-18,35,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xab24db871e56e34c2449819f668876e269be836f, Koochie Inu ,KOO ,1e-18,35,
1315,13571491,1636316304,0xc9d24b5e44c5045deda7b61b1581c431adb551eb,669082000000.0,3.635940288,7.271880577,34892.60009,1558138.83,22,669082000000.0,,18,0xbd03ac26153c54485ecd9c9194debda703581a6a,Jackie Chan Inu,JCHAN,669082000000.0,22,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xbd03ac26153c54485ecd9c9194debda703581a6a,Jackie Chan Inu,JCHAN,669082000000.0,22,
1316,13571377,1636314877,0xa1ac305ebf2437038377627d25792f4f0e28be51,1.5621e-05,6.6e-17,1.32e-16,6.24084e-13,0.0,98,1.5621e-05,,9,0x161d591d47696a0ef732379c357cbeba5dfa2682,Mini Alucard,Alucard,1.5621e-05,98,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x161d591d47696a0ef732379c357cbeba5dfa2682,Mini Alucard,Alucard,1.5621e-05,98,
1317,13571121,1636311574,0x49f3ae4fce8cf1d402f411e7bc391b981fb1c2d4,583777000000.0,7.358808231,14.71761646,68725.4011,63.21327683,727,583777000000.0,,9,0x1bd32d05247071a08a1817575aa248aef8484501,SpaceDOGE X,SDOGEX,583777000000.0,727,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x1bd32d05247071a08a1817575aa248aef8484501,SpaceDOGE X,SDOGEX,583777000000.0,727,
1318,13570748,1636306893,0xb9b42886479803b01fe3a10716ec483c3e5dd452,0.000151299,7e-18,1.4e-17,6.43875e-14,0.0,36,0.000151299,,9,0x76cf546edf5ddfc5efdaf40c327087cbe4ca9659,Blaze The Cat,BLAZE,0.000151299,36,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x76cf546edf5ddfc5efdaf40c327087cbe4ca9659,Blaze The Cat,BLAZE,0.000151299,36,
1319,13570678,1636305933,0x18a83564d733eff786b0b4c22db858b2b2b0dcae,302544000000000.0,16.96498388,33.92996777,160450.5846,71589105.32,38,302544000000000.0,,18,0x79ce37f14e67cf54fe3321e5b2b60652509f6b86,Borzoi Inu,BORZOI,302544000000000.0,38,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x79ce37f14e67cf54fe3321e5b2b60652509f6b86,Borzoi Inu,BORZOI,302544000000000.0,38,
1320,13570622,1636305179,0x09ac5a1a7f0f1ed08fdf15bb7ff5f8536ad0d15f,1.3e-08,8.3932e-14,1.67864e-13,7.85732e-10,0.0,142,1.3e-08,,9,0xbedb8258687fb5216e66ab91150d22abc44751c2,$IzumuInu,$IzumuInu,1.3e-08,142,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xbedb8258687fb5216e66ab91150d22abc44751c2,$IzumuInu,$IzumuInu,1.3e-08,142,
1321,13570586,1636304700,0xbebc3520759bf96f1fe400f792271c325eaa9c49,78523.2364,184.6944696,369.3889392,1580426.812,3798.52641,187,78523.2364,,18,0x612e1726435fe38dd49a0b35b4065b56f49c8f11,CryptoCart V2,CCv2,78523.2364,187,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0x612e1726435fe38dd49a0b35b4065b56f49c8f11,CryptoCart V2,CCv2,78523.2364,187,
1322,13570533,1636304061,0xd3f1e26c19926bfed1d6cf5f18ec9ada890c12da,3.143e-15,3.22e-07,6.286e-15,2.8936e-11,0.0,27,3.22e-07,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xe5dc73c1aa2240314abfd53b071565af49040bac, Fukui Inu, FKINU ,3.22e-07,27,9,0xe5dc73c1aa2240314abfd53b071565af49040bac, Fukui Inu, FKINU ,3.22e-07,27,
1323,13570465,1636303085,0x29a370ef2fabe382ab1202f26df7c32756c1b86b,7e-17,1.4524e-05,1.4e-16,6.44986e-13,0.0,19,1.4524e-05,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xee85de97e98e22163fbfbf2a5a34cf638ef22e71,Kizashi Inu,KIZASHI INU,1.4524e-05,19,9,0xee85de97e98e22163fbfbf2a5a34cf638ef22e71,Kizashi Inu,KIZASHI INU,1.4524e-05,19,
1324,13570447,1636302833,0xbd6ba94a51138c046850c29b133bfc35f04bc550,1.94741e-11,1e-18,2e-18,9.07847e-15,0.0,42,1.94741e-11,,18,0xa6d0c52b3d1ce0edf83e326a2634a5331601e3d3,Cthulhu Inu,CTHULHU,1.94741e-11,42,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xa6d0c52b3d1ce0edf83e326a2634a5331601e3d3,Cthulhu Inu,CTHULHU,1.94741e-11,42,
1325,13570423,1636302412,0x8ecbf98f7a2c6e19b997e0f052552d87372e494c,1.46e-07,6.973e-15,1.3946e-14,6.47114e-11,0.0,14,1.46e-07,,9,0x74369c03617a06e5c3d2594f3acb90fe82791e28,FSN,FSN,1.46e-07,14,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0x74369c03617a06e5c3d2594f3acb90fe82791e28,FSN,FSN,1.46e-07,14,
1326,13570367,1636301709,0x0a57087677fa7451d4c851fe25219a45612adc13,1e-18,1.41147e-08,2e-18,9.3814e-15,0.0,22,1.41147e-08,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xc65dac91e475749c2c27a4eb02694f455d5bdc6b,Memo Inu,MEMO,1.41147e-08,22,18,0xc65dac91e475749c2c27a4eb02694f455d5bdc6b,Memo Inu,MEMO,1.41147e-08,22,
1327,13570228,1636299937,0xe1f7aa04a2e7bfda6871b46e522b8deab156fb21,6e-06,2.08657e-13,4.17314e-13,1.93786e-09,0.0,176,6e-06,,6,0xb140e29b8b3d5f33e2b99471bd96444981afd2ef,Ulquiorra,ULQUIORRA,6e-06,176,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,6,0xb140e29b8b3d5f33e2b99471bd96444981afd2ef,Ulquiorra,ULQUIORRA,6e-06,176,
1328,13570100,1636298065,0x7156764e6b064d29c9e307d15718474364cd87b0,0.00824788,1.19499e+17,0.00824788,38.74123032,984.8857802,81,1.19499e+17,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xdccf932df9531f8bc3c0b1963a7d80bd5b1ee697,MihawkInu,Mihawk,1.19499e+17,81,9,0xdccf932df9531f8bc3c0b1963a7d80bd5b1ee697,MihawkInu,Mihawk,1.19499e+17,81,
1329,13570082,1636297816,0xede74432a89dfd2306e24f029ea99b34621e098c,830352000000000.0,0.001457286,0.001457286,6.861245775,1095445.115,76,830352000000000.0,,18,0xafcc9ec6652972d84708183e2d4cc5783270c549,MetaCityGame,METACITY,830352000000000.0,76,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,18,0xafcc9ec6652972d84708183e2d4cc5783270c549,MetaCityGame,METACITY,830352000000000.0,76,
1330,13570006,1636297013,0x10c3ae761ec368930faf5bff222e08cb0d90c71d,6.7e-17,1.5742e-05,1.34e-16,6.33343e-13,0.0,145,1.5742e-05,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xe8c81d9cda8b9fce1e4af67e639c5015a0deb188,Unrealized Gains,UGAIN,1.5742e-05,145,9,0xe8c81d9cda8b9fce1e4af67e639c5015a0deb188,Unrealized Gains,UGAIN,1.5742e-05,145,
1331,13569913,1636295648,0x2e5687ab53610ca9771f58e21c57b0eb8c90489e,2.525269464,426974.7761,5.050538928,23458.47386,0.031622777,405,426974.7761,,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,554087.5412,60974600,9,0xde65f2bdc86d186d4d41f818ffbf360203c5d159,THE MACHINE,MACHINE,426974.7761,405,9,0xde65f2bdc86d186d4d41f818ffbf360203c5d159,THE MACHINE,MACHINE,426974.7761,405,
